TimeStamp,PresentDOD0,CurrentCapacity,IsCharging,Temperature,Amperage,InstantAmperage,Voltage,StateOfCharge,ChargeAccum,ResScale,RSS,ITMiscStatus,AccumulatedSystemLoad,AccumulatedSystemPowerIn,VirtualTemperature,SystemVoltageIn,SystemCurrentIn,Watts
2026-08-03 21:40:34,2423,94,1,2669,600,603,4417,93,-5276,1000,125,36905,721833377,813742879,2639,5029,644,15
2026-08-03 21:45:34,2309,95,0,2550,0,3,4367,94,-5306,1000,132,36905,722044517,814430597,2550,5180,94,15
2026-08-04 00:05:34,2951,94,0,3289,-227,-209,4271,89,-5146,748,99,42026,730842826,820753154,3289,0,0,0
2026-08-04 00:10:34,3052,93,0,3329,-560,-465,4252,88,-5119,758,97,42027,731249850,820753154,3329,0,0,0
2026-08-04 00:20:34,3249,92,0,3289,-356,-365,4245,87,-5068,772,96,42025,732038902,820753154,3279,0,0,0
2026-08-04 00:25:34,3363,91,0,3309,-433,-173,4237,86,-5038,768,96,42027,732494413,820753154,3289,0,0,0
2026-08-04 00:30:35,3479,90,0,3339,-3693,-3635,4046,85,-5007,722,95,42027,732954172,820753154,3300,0,0,0
2026-08-04 00:35:34,3611,89,0,3379,-435,-513,4206,84,-4973,677,93,42027,733478444,820753154,3369,0,0,0
2026-08-04 00:40:35,3733,88,0,3400,-934,-861,4162,84,-4941,686,92,42026,733963419,820753154,3379,0,0,0
2026-08-04 00:45:34,3862,87,0,3400,-276,-231,4206,83,-4907,750,92,42027,734473646,820753154,3400,0,0,0
2026-08-04 00:55:37,4008,86,0,3259,-82,-43,4206,82,-4869,711,96,42024,735049201,820753154,3259,0,0,0
2026-08-04 01:20:36,4105,85,0,3429,-87,-26,4203,81,-4844,585,91,42024,735431710,820753154,3429,0,0,0
2026-08-04 01:55:37,4250,84,0,3500,-13,-8,4193,80,-4806,552,86,42024,736002512,820753154,3500,0,0,0
2026-08-04 02:20:34,4380,83,0,3500,-18,-8,4183,79,-4772,562,83,42026,736515394,820753154,3500,0,0,0
2026-08-04 03:00:34,4518,82,0,3459,-87,-76,4170,78,-4736,532,85,42026,737056299,820753154,3459,0,0,0
2026-08-04 03:36:14,4652,81,0,3519,-18,-10,4162,77,-4700,473,84,42026,737582922,820753154,3519,0,0,0
2026-08-04 04:15:36,4801,80,0,3529,-45,-29,4151,76,-4661,478,83,42026,738164180,820753154,3529,0,0,0
2026-08-04 04:55:34,4931,79,0,3600,-39,-27,4142,75,-4627,460,81,42026,738673000,820753154,3600,0,0,0
2026-08-04 05:35:34,5061,78,0,3569,-34,-22,4133,75,-4593,442,79,42026,739177852,820753154,3569,0,0,0
2026-08-04 06:11:07,5215,77,0,3550,-16,-11,4121,74,-4553,471,76,42026,739774400,820753154,3539,0,0,0
2026-08-04 07:00:34,5411,76,0,2939,-91,-60,4101,73,-4502,485,94,42024,740533703,820753154,2939,0,0,0
2026-08-04 07:30:34,5555,75,0,3089,-33,-47,4094,72,-4464,596,93,42024,741088663,820753154,3079,0,0,0
2026-08-04 07:45:39,5673,74,0,3279,-112,-89,4080,71,-4433,596,88,42024,741540249,820753154,3279,0,0,0
2026-08-04 08:10:39,5815,73,0,3200,-20,-9,4076,70,-4396,514,92,42024,742084844,820753154,3189,0,0,0
2026-08-04 08:25:42,5919,72,0,3409,-18,-64,4066,69,-4369,512,87,42024,742486325,820753154,3409,0,0,0
2026-08-04 08:55:34,6054,71,0,3550,-62,-22,4060,68,-4333,429,85,42024,742999605,820753154,3550,0,0,0
2026-08-04 09:25:59,6195,70,0,3579,-17,-11,4050,67,-4296,416,86,42026,743537628,820753154,3579,0,0,0
2026-08-04 09:50:37,6314,69,0,3639,-14,-22,4042,66,-4265,429,87,42024,743991569,820753154,3639,0,0,0
2026-08-04 10:35:34,6498,68,0,3169,-93,-108,4018,65,-4217,502,104,42025,744688732,820753154,3159,0,0,0
2026-08-04 10:50:34,6706,67,0,3479,-499,-596,3965,64,-4163,748,102,42025,745461508,820753154,3479,0,0,0
2026-08-04 10:55:34,6870,65,0,3529,-3300,-3169,3826,62,-4120,787,103,42025,746057754,820753154,3519,0,0,0
2026-08-04 11:00:35,7054,64,0,3529,-715,-302,3946,61,-4072,728,102,42025,746746302,820753154,3529,0,0,0
2026-08-04 11:05:34,7280,62,0,3559,-727,-627,3909,59,-4012,830,88,42027,747576816,820753154,3550,0,0,0
2026-08-04 11:10:35,7502,61,0,3679,-884,-813,3894,58,-3954,855,72,42026,748392590,820753154,3669,0,0,0
2026-08-04 11:15:34,7749,59,0,3809,-1585,-840,3869,56,-3890,900,64,42024,749286355,820753154,3779,0,0,0
2026-08-04 11:20:34,8161,55,0,3979,-614,-336,3871,53,-3774,901,59,42031,750881446,820753154,3989,0,0,0
2026-08-04 11:40:34,8605,53,0,3409,-643,-631,3837,50,-3662,1004,70,42018,752427339,820753154,3389,0,0,0
2026-08-04 11:45:34,8776,52,0,3400,-379,-343,3849,50,-3622,941,69,42016,752993631,820753154,3389,0,0,0
2026-08-04 11:50:34,9053,49,0,3609,-2318,-2180,3740,47,-3549,1005,67,42023,753978680,820753154,3550,0,0,0
2026-08-04 11:55:34,9342,48,0,3669,-397,-380,3821,46,-3474,1065,66,42027,755003958,820753154,3669,0,0,0
2026-08-04 12:00:34,9653,45,0,3779,-324,-309,3809,43,-3392,1122,65,42030,756118583,820753154,3779,0,0,0
2026-08-04 12:05:35,10004,43,0,3859,-923,-2015,3727,41,-3299,1169,65,42016,757369499,820753154,3839,0,0,0
2026-08-04 12:10:34,10309,41,0,3750,-306,-148,3792,39,-3220,1309,70,42017,758436837,820753154,3750,0,0,0
2026-08-04 12:15:34,10546,39,0,3619,-151,-190,3788,38,-3164,1174,77,42018,759197376,820753154,3629,0,0,0
2026-08-04 12:20:34,10776,37,0,3600,-1059,-1128,3729,36,-3100,1011,81,42017,760053397,820753154,3579,0,0,0
2026-08-04 12:25:34,11067,35,0,3729,-857,-869,3731,34,-3022,990,82,42020,761108925,820753154,3709,0,0,0
2026-08-04 12:30:34,11347,33,0,3869,-1136,-1298,3701,32,-2949,915,81,42027,762090091,820753154,3809,0,0,0
2026-08-04 12:35:34,11621,31,0,3859,-918,-853,3717,30,-2874,1099,77,42028,763080721,820753154,3839,0,0,0
2026-08-04 12:40:35,11907,29,0,3769,-996,-926,3703,28,-2800,1027,75,42031,764079252,820753154,3759,0,0,0
2026-08-04 12:45:34,12208,27,0,3719,-830,-786,3696,26,-2720,995,76,42030,765141060,820753154,3700,0,0,0
2026-08-04 12:50:34,12442,25,0,3609,-1595,-552,3688,24,-2666,971,80,42016,765849910,820753154,3569,0,0,0
2026-08-04 12:55:35,12608,24,0,3509,-824,-593,3695,23,-2623,967,82,42023,766432279,820753154,3489,0,0,0
2026-08-04 13:00:34,12835,22,0,3539,-170,-132,3711,22,-2562,1088,79,42025,767232408,820753154,3539,0,0,0
2026-08-04 13:05:35,13021,21,0,3450,-495,-355,3701,21,-2518,1051,82,42025,767812241,820753154,3450,0,0,0
2026-08-04 13:10:34,13196,20,0,3489,-350,-419,3686,19,-2467,1053,82,42026,768492680,820753154,3479,0,0,0
2026-08-04 13:15:35,13340,19,0,3379,-632,-709,3675,19,-2430,963,88,42027,768976271,820753154,3379,0,0,0
2026-08-04 13:20:34,13508,18,0,3369,-585,-385,3682,18,-2387,1066,90,42025,769546884,820753154,3369,0,0,0
2026-08-04 13:25:34,13652,17,0,3300,-218,-204,3691,17,-2356,1001,94,42027,769962952,820753154,3300,0,0,0
2026-08-04 13:30:39,13789,16,0,3150,-25,-14,3705,16,-2336,857,103,42024,770229645,820753154,3150,0,0,0
2026-08-04 13:35:34,13799,15,0,3059,-322,-506,3668,16,-2313,897,108,42025,770532659,820753154,3059,0,0,0
2026-08-04 13:45:34,14010,14,0,3079,-219,-140,3681,15,-2269,873,112,42031,771111719,820753154,3079,0,0,0
2026-08-04 13:50:41,14159,13,0,3069,-126,-282,3675,14,-2250,850,113,42030,771355922,820753154,3069,0,0,0
2026-08-04 14:00:34,14401,12,0,3129,-254,-145,3661,12,-2199,1014,109,42030,772032451,820753154,3119,0,0,0
2026-08-04 14:05:47,14525,11,0,3200,-246,-247,3653,11,-2166,1007,105,42028,772462493,820753154,3200,0,0,0
2026-08-04 14:10:34,15086,7,0,3100,-56,-10,3678,7,-2160,835,126,42031,772537168,820753154,3100,0,0,0
2026-08-04 14:35:34,15182,6,0,3239,-270,-442,3629,6,-2033,841,121,42031,774198878,820753154,3239,0,0,0
2026-08-04 14:45:34,15343,5,0,3229,-456,-502,3612,5,-1963,993,126,42022,775109490,820753154,3229,0,0,0
2026-08-04 15:00:34,15493,4,0,3229,-225,-175,3607,4,-1881,902,140,42020,776167766,820753154,3229,0,0,0
2026-08-04 15:10:34,15713,2,0,3279,-70,-69,3541,2,-1808,972,186,42025,777100281,820753154,3279,0,0,0
2026-08-04 15:15:35,14901,9,1,3519,2760,2810,3894,9,-2017,1000,99,42024,777570993,824121394,3150,4324,2781,15
2026-08-04 15:20:34,14110,14,1,3500,2395,2527,3916,14,-2224,1000,98,42025,778225205,827694297,3179,4335,2779,15
2026-08-04 15:25:34,13374,19,1,3559,2445,2560,3943,19,-2417,1000,85,42025,779008214,831200149,3279,4357,2720,15
2026-08-04 15:30:34,12633,24,1,3529,2347,2403,3961,24,-2611,1000,85,42025,779851390,834796749,3250,4374,2675,15
2026-08-04 15:35:34,11841,29,1,3479,2583,2582,3995,30,-2819,1000,88,42025,780289529,838215882,3169,4409,2581,15
2026-08-04 15:40:35,11108,34,1,3479,2107,2228,3996,34,-3010,1000,93,42025,781102538,841785089,3189,4405,2570,15
2026-08-04 15:45:35,10421,39,1,3479,2279,2286,4016,39,-3190,1000,82,42025,781688866,844974861,3209,4418,2528,15
2026-08-04 15:50:34,9682,44,1,3479,2155,2195,4035,44,-3384,1000,75,42025,782261353,848355060,3229,4420,2503,15
2026-08-04 15:55:35,9029,48,0,3529,1724,2068,4049,48,-3555,1000,69,42025,782996601,851584357,3309,0,0,0
2026-08-04 16:10:34,9498,47,0,2989,-334,-354,3835,45,-3432,599,84,42026,784703710,851584357,3000,0,0,0
2026-08-04 16:15:34,9626,46,0,2950,-574,-573,3812,44,-3398,659,87,42026,785164360,851584357,2950,0,0,0
2026-08-04 16:20:34,9778,45,0,2969,-728,-873,3784,43,-3359,745,88,42027,785709844,851584357,2950,0,0,0
2026-08-04 16:25:35,9905,44,0,2939,-353,-355,3814,42,-3325,722,89,42024,786168421,851584357,2929,0,0,0
2026-08-04 16:30:34,10019,43,0,2889,-86,-72,3828,42,-3295,785,90,42025,786579019,851584357,2909,0,0,0
2026-08-04 16:55:34,10144,42,0,2389,-126,-164,3819,41,-3263,608,113,42025,787030180,851584357,2389,0,0,0
2026-08-04 17:25:39,10288,41,0,2329,-50,-5,3828,40,-3225,706,118,42025,787547493,851584357,2329,0,0,0
2026-08-04 17:35:40,10407,40,0,2389,-23,-10,3822,39,-3194,803,117,42025,787970542,851584357,2400,0,0,0
2026-08-04 18:10:34,10587,39,0,2300,-552,-646,3762,38,-3147,668,127,42025,788613927,851584357,2300,0,0,0
2026-08-04 18:35:34,10699,38,0,2289,-14,-7,3817,37,-3117,659,130,42025,789020112,851584357,2289,0,0,0
2026-08-04 19:00:34,10898,37,0,2369,-84,-34,3805,36,-3065,875,128,42027,789726183,851584357,2369,0,0,0
2026-08-04 19:10:43,10988,36,0,2369,-26,-45,3804,35,-3042,723,130,42027,790047257,851584357,2369,0,0,0
2026-08-04 19:25:34,11166,35,0,2579,-843,-773,3726,34,-2995,842,125,42026,790677055,851584357,2550,0,0,0
2026-08-04 19:30:35,11398,33,0,3019,-428,-313,3757,32,-2934,841,108,42024,791492663,851584357,3000,0,0,0
2026-08-04 19:35:34,11596,31,0,3329,-506,-929,3732,31,-2883,696,93,42024,792186325,851584357,3319,0,0,0
2026-08-04 19:40:34,11756,30,0,3279,-325,-262,3755,29,-2841,782,92,42026,792751745,851584357,3269,0,0,0
2026-08-04 19:45:34,11916,29,0,3269,-181,-134,3760,29,-2799,799,91,42027,793315094,851584357,3269,0,0,0
2026-08-04 19:50:34,12050,28,0,3229,-385,-371,3739,28,-2764,785,92,42027,793788335,851584357,3229,0,0,0
2026-08-04 19:55:34,12300,26,0,3550,-1022,-1026,3684,25,-2698,784,83,42027,794655892,851584357,3479,0,0,0
2026-08-04 20:00:35,12504,25,0,3650,-877,-1032,3690,25,-2645,902,79,42025,795369269,851584357,3629,0,0,0
2026-08-04 20:05:35,12681,24,0,3350,-618,-423,3713,24,-2599,755,86,42026,795988752,851584357,3389,0,0,15
2026-08-04 20:10:35,11895,29,1,3500,2654,2586,3962,29,-2805,1000,87,42026,796507673,855008432,3179,4380,2678,15
2026-08-04 20:15:34,11110,34,1,3429,1899,1993,3965,34,-3010,1000,93,42026,797115102,858564110,3169,4374,2695,15
2026-08-04 20:20:35,10369,39,1,3450,2076,1918,3991,39,-3204,1000,81,42026,797704613,861947415,3200,4401,2621,15
2026-08-04 20:25:34,9573,45,1,3509,2456,2458,4049,45,-3412,1000,73,42026,798151369,865423285,3209,4449,2465,15
2026-08-04 20:30:34,8904,49,1,3419,2198,2193,4065,49,-3587,1000,72,42026,798692632,868522338,3179,4487,2322,15
2026-08-04 20:35:34,8210,54,1,3339,2189,2207,4103,54,-3769,1000,74,42026,799169433,871678202,3100,4486,2331,15
2026-08-04 20:40:34,7603,58,0,2979,-340,-311,3984,58,-3928,1000,85,42026,799500364,874382994,2989,0,0,0
2026-08-04 21:00:34,8035,57,0,3329,-440,-258,3911,55,-3815,250,73,42027,801101020,874382994,3329,0,0,0
2026-08-04 21:05:34,8273,55,0,3459,-904,-925,3850,53,-3753,700,70,42026,801965932,874382994,3429,0,0,0
2026-08-04 21:10:35,8518,54,0,3539,-698,-642,3855,51,-3688,759,67,42026,802858543,874382994,3529,0,0,0
2026-08-04 21:15:34,8757,52,0,3659,-746,-824,3834,49,-3626,781,64,42025,803722669,874382994,3629,0,0,0
2026-08-04 21:20:34,8948,50,0,3629,-390,-393,3851,48,-3576,769,65,42025,804415505,874382994,3629,0,0,0
2026-08-04 21:25:34,9110,49,0,3629,-974,-954,3818,47,-3533,715,66,42027,805004705,874382994,3629,0,0,0
2026-08-04 21:35:34,9339,48,0,3479,-400,-460,3845,46,-3473,668,70,42025,805835667,874382994,3489,0,0,0
2026-08-04 21:40:34,9461,47,0,3469,-417,-500,3823,45,-3432,715,70,42030,806402824,874382994,3479,0,0,0
2026-08-04 21:45:34,9554,46,0,3300,-231,-265,3822,44,-3385,888,76,42030,807049180,874382994,3300,0,0,0
2026-08-04 21:50:34,9809,44,0,3300,-889,-1121,3770,43,-3334,963,79,42028,807746912,874382994,3279,0,0,0
2026-08-04 21:55:34,10034,43,0,3329,-543,-662,3781,41,-3277,942,78,42030,808522226,874382994,3319,0,0,0
2026-08-04 22:00:34,10213,41,0,3289,-1057,-740,3770,40,-3232,890,81,42029,809138181,874382994,3300,0,0,0
2026-08-04 22:05:34,10378,40,0,2950,-235,-193,3805,39,-3204,814,92,42016,809525206,874382994,2969,0,0,0
2026-08-04 22:10:34,10474,39,0,2839,-136,-135,3797,39,-3163,988,99,42016,810074527,874382994,2839,0,0,0
2026-08-04 22:15:34,10680,38,0,2629,-28,-19,3815,37,-3156,880,111,42016,810166335,874382994,2629,0,0,0
2026-08-04 22:30:34,10811,37,0,2389,-46,-97,3806,37,-3122,796,124,42021,810628697,874382994,2389,0,0,0
2026-08-04 23:05:34,10980,36,0,2339,-18,-10,3809,35,-3076,657,130,42021,811259300,874382994,2339,0,0,0
2026-08-04 23:15:34,11090,35,0,2959,-232,-367,3770,34,-3015,927,106,42025,812083049,874382994,2939,0,0,0
2026-08-04 23:20:34,11213,34,0,3139,-572,-529,3752,33,-2975,924,101,42026,812631271,874382994,3139,0,0,0
2026-08-04 23:30:34,11460,33,0,2750,-161,-150,3780,32,-2936,716,116,42028,813164905,874382994,2759,0,0,0
2026-08-04 23:35:38,11458,32,0,2609,-122,-104,3780,32,-2920,696,122,42028,813380754,874382994,2619,0,0,0
2026-08-04 23:55:35,11582,31,0,2400,-13,-7,3790,31,-2897,645,133,42028,813690768,874382994,2400,0,0,0
2026-08-05 00:05:34,10982,35,1,2950,2091,1911,3983,35,-3043,1000,109,42028,814259904,877073514,2679,4391,2613,15
2026-08-05 00:10:34,10233,40,1,3239,2299,2420,4025,40,-3240,1000,86,42028,814843163,880492496,2969,4425,2503,15
2026-08-05 00:15:34,9481,45,1,3359,2436,2434,4056,45,-3436,1000,77,42028,815292059,883811327,3059,4450,2426,15
2026-08-05 00:20:34,8752,50,1,3309,2350,2364,4088,50,-3627,1000,75,42028,815597094,886914342,3029,4475,2369,15
2026-08-05 00:25:34,8017,55,1,3300,2275,2283,4121,55,-3819,1000,76,42028,815891423,890048620,3029,4500,2275,15
2026-08-05 00:30:34,7335,60,1,3259,2162,2159,4153,60,-3998,1000,95,42028,816171960,892999922,3019,4526,2197,15
2026-08-05 00:35:34,6655,64,1,3289,2090,2106,4189,64,-4176,1000,108,42028,816620975,896117936,3059,4553,2124,15
2026-08-05 00:40:34,6014,69,1,3189,1980,1967,4229,69,-4344,1000,97,42028,816886589,898930708,2989,4589,1985,15
2026-08-05 00:45:34,5433,73,1,3150,1661,1661,4251,72,-4496,1000,91,42028,817314294,901681137,2989,4600,1969,15
2026-08-05 00:50:35,4930,76,1,3179,1641,1663,4282,76,-4628,1000,94,42028,817892538,904288774,3039,4625,1879,15
2026-08-05 00:55:34,4459,79,1,3200,1496,1499,4310,79,-4751,1000,93,42028,818471286,906772689,3069,4736,1533,15
2026-08-05 01:00:34,4059,82,0,3100,-313,-384,4244,82,-4856,1000,101,42028,818997720,908938342,3050,0,0,15
2026-08-05 01:05:34,3641,85,1,3089,1454,1487,4383,85,-4965,1000,104,42028,819349578,911005071,2969,4728,1572,15
2026-08-05 01:10:34,3237,88,1,3100,1400,1392,4408,87,-5071,1000,105,42028,819847108,913174005,2989,4760,1464,15
2026-08-05 01:15:34,2837,91,1,2969,1030,1035,4418,90,-5175,1000,112,42028,820178968,915172748,2900,4863,1138,15
2026-08-05 01:20:35,2625,92,0,2889,-159,-173,4337,92,-5231,1000,115,42028,820542001,916424789,2879,0,0,0
2026-08-05 01:50:34,3352,91,0,3169,-524,-287,4235,86,-5041,678,100,42028,823460347,916424789,3169,0,0,0
2026-08-05 01:55:34,3477,90,0,3179,-405,-452,4220,86,-5008,762,99,42031,823961404,916424789,3179,0,0,0
2026-08-05 02:00:34,3634,89,0,3200,-389,-356,4206,84,-4967,890,99,42028,824583147,916424789,3200,0,0,0
2026-08-05 02:05:35,3809,88,0,3269,-532,-439,4187,83,-4921,752,96,42028,825270413,916424789,3250,0,0,0
2026-08-05 02:10:34,3944,87,0,3209,-149,-121,4202,82,-4886,711,97,42028,825802327,916424789,3209,0,0,0
2026-08-05 02:15:34,4011,86,0,3029,-342,-551,4179,82,-4868,601,103,42028,826064054,916424789,3039,0,0,0
2026-08-05 02:26:06,4178,85,0,2950,-76,-66,4185,81,-4824,763,104,42030,826723327,916424789,2950,0,0,0
2026-08-05 02:55:36,4308,84,0,3050,-144,-132,4179,80,-4790,601,98,42030,827234804,916424789,3050,0,0,0
2026-08-05 03:25:34,4432,83,0,3150,-83,-185,4171,79,-4758,574,93,42030,827723789,916424789,3139,0,0,0
2026-08-05 03:40:34,4577,82,0,3300,-82,-36,4149,78,-4720,715,91,42031,828290248,916424789,3269,0,0,0
2026-08-05 03:45:34,4816,80,0,3650,-1423,-1534,4072,76,-4657,645,80,42028,829210615,916424789,3639,0,0,0
2026-08-05 03:50:40,4920,79,0,3779,-20,-10,4137,75,-4630,619,77,42028,829611919,916424789,3779,0,0,0
2026-08-05 04:15:35,5052,78,0,3689,-85,-39,4132,75,-4596,508,76,42028,830125381,916424789,3689,0,0,0
2026-08-05 04:50:34,5228,77,0,3559,-98,-93,4115,74,-4550,515,75,42028,830807991,916424789,3559,0,0,0
2026-08-05 05:05:34,5351,76,0,3600,-94,-80,4107,73,-4517,514,76,42028,831282670,916424789,3600,0,0,0
2026-08-05 05:30:34,5494,75,0,3519,-16,-6,4101,72,-4480,463,80,42028,831834108,916424789,3519,0,0,0
2026-08-05 06:00:34,5623,74,0,3509,-16,-9,4093,71,-4446,442,82,42028,832334022,916424789,3509,0,0,0
2026-08-05 06:35:34,5767,73,0,3509,-49,-22,4081,70,-4409,386,83,42028,832886622,916424789,3509,0,0,0
