## smcDiagnose 5.00 200
ovBm , 70.000000
ovBn , 64.967743
ovBo , 64.400002
ovC2 , 70.000000
ovC3 , 68.739998
ovC4 , 68.739998
ovC5 , 68.739998
ovC6 , 68.739998
ovC7 , 68.739998
ovC8 , 68.739998
ovC9 , 68.739998
ovCa , 68.739998
ovCb , 68.739998
ovCc , 68.739998
ovD1 , 98.125000
ovD2 , 77.500000
ovD3 , 75.625000
ovD4 , 70.000000
ovD5 , 38.953976
ovD6 , 27.531382
ovD7 , 17.573221
ovD8 , 0.292887
ovE1 , 98.437500
ovE2 , 81.250000
ovE3 , 79.687500
ovE4 , 75.000000
ovE5 , 41.736401
ovE6 , 29.497910
ovE7 , 18.828449
ovE8 , 0.313810
ovb0 , 6.970000
ovb1 , 2.630000
ovb2 , -4.980000
ovb3 , 3.120000
ovc0 , 0.150000
ovc1 , -0.440000
ovc2 , 1.020000
ovc3 , 0.500000
ovc4 , -0.100000
ovd0 , 0.190000
ovd1 , -0.470000
ovd2 , 1.050000
ovd3 , 0.520000
ovd4 , -0.120000
ove0 , 0.150000
ove1 , -0.360000
ove2 , 0.510000
ove3 , -0.500000
ove4 , 1.320000
ovf0 , 2.970000
ovf1 , -0.580000
ovf2 , 1.190000
ovf3 , 0.740000
ovf4 , -0.440000
ovg0 , -1.510000
ovg1 , -0.580000
ovg2 , 0.690000
ovg3 , 2.140000
ovg4 , -1.260000
ovh0 , -0.330000
ovh1 , 0.620000
ovh2 , 0.390000
ovi0 , -0.710000
ovi1 , 0.390000
ovi2 , 0.630000
ovj0 , -0.530000
ovj1 , 0.580000
ovj2 , 0.430000
ovk0 , 1.580000
ovk1 , 0.930000
ovk2 , 0.410000
ovk3 , -0.390000
ovl0 , 2.460000
ovl1 , 0.870000
ovl2 , 0.520000
ovl3 , -0.470000
ovm0 , 0.120000
ovm1 , 0.810000
ovm2 , 0.180000
ovn0 , 0.110000
ovn1 , 0.730000
ovn2 , 0.270000
ovo0 , 0.630000
ovo1 , 0.510000
ovo2 , 0.470000
ovp0 , 0.400000
ovp1 , 0.770000
ovp2 , 0.210000
ovq0 , 0.350000
ovq1 , 0.810000
ovq2 , 0.170000
ovr0 , 0.520000
ovr1 , 0.280000
ovr2 , 0.720000
ovs0 , 0.520000
ovs1 , 0.250000
ovs2 , 0.740000
ovt0 , 0.630000
ovt1 , 0.210000
ovt2 , 0.780000
ovu0 , 0.290000
ovu1 , 0.170000
ovu2 , 0.820000
ovv0 , 0.050000
ovv1 , 0.150000
ovv2 , 0.840000
ovw0 , 0.310000
ovw1 , 0.990000
ovx0 , -0.140000
ovx1 , 0.990000
ovx2 , 0.020000
ovy0 , 2.130000
ovy1 , 0.030000
ovy2 , 0.930000
ovz0 , 1.890000
ovz1 , 0.150000
ovz2 , 0.890000
ovz3 , -0.070000
pmAS , 0.000000
pmDB , 16711680.000000
pmFC , 0x01 00 
pmFL , 0x00 00 
pmHC , 3.000000
ptdE , 0x70 f6 e9 ed 02 00 00 00  ac f6 e9 ed 02 00 00 00  00 e6 e9 ed 02 00 00 00  05 00 05 00 01 00 00 00  
rARA , 0.000000
rARa , 0.000000
rASO , 0.000000
rASo , 0.000000
rCPU , 565.000000
rCTL , 0.000000
rLOW , 750.000000
rRAM , 770.000000
rSOC , 610.000000
rVD2 , 970.000000
rVDA , 0.000000
rVDB , 0.000000
rVDF , 805.000000
rWRM , 0.000000
rtB1 , 100.000000
rtB2 , 100.000000
rtB8 , 100.000000
rtT1 , 100.000000
rtb1 , 100.000000
rtb2 , 100.000000
rtb4 , 100.000000
rtb5 , 100.000000
rtbk , 100.000000
rtt1 , 100.000000
rtt4 , 100.000000
rtt5 , 100.000000
sALD , 0.000000
sPA2 , 0.000000
sPA4 , 0.000000
sPAD , 0.000000
sPST , 3129481907.000000
sRAS , 0.000000
sRTC , 57868870.000000
sRTT , 1896247139765.000000
si01 , 0.653111
si0V , 36.099991
siBU , 74.000000
siNF , 35.211399
sit1 , 0.000000
sit2 , 0.000000
sit3 , 0.000000
sit4 , 0.000000
sit5 , 0.000000
sit6 , 0.000000
sit7 , 0.000000
uuCO , 0.000000
uuCo , 0.000000
uuH1 , 47.000000
uuH2 , 49.000000
uuH8 , 43.000000
uuPa , 200.000000
uuV1 , 0.000000
uuV2 , 0.000000
uuV3 , 0.000000
uuV4 , 0.000000
uuV5 , 0.000000
uuV6 , 0.000000
uuV7 , 0.000000
uuZ0 , 0.000000
uuh1 , 43.000000
uuh2 , 46.000000
uuh4 , 43.000000
uuh5 , 43.000000
uuh6 , 43.000000
uuh8 , 100.000000
uuhk , 45.000000
uupx , 65.000000
voB0 , 100.000000
voBi , 0.000000
voC0 , 65535.000000
voC1 , 100.000000
voC2 , 100.000000
voCi , 0.000000
voCj , 0.000000
voCk , 0.000000
voI0 , 100.000000
voIi , 0.000000
voK0 , 100.000000
voKi , 0.000000
voL0 , 0.000000
voL1 , 0.000000
voL2 , 1.000000
voL3 , 0.000000
voL4 , 1.000000
voL5 , 0.000000
voL6 , 0.000000
voL7 , 0.000000
voL8 , 1.000000
voL9 , 0.000000
voLA , 1.000000
voLB , 0.000000
voLi , 0.000000
voLj , 0.000000
voLk , 0.000000
voLl , 1.000000
voLm , 1.000000
voLn , 0.000000
voLo , 0.000000
voLp , 0.000000
voLq , 0.000000
voLr , 0.000000
voLs , 0.000000
voLt , 0.000000
voP0 , 65.000000
voPi , 0.000000
voPj , 0.000000
voPs , 100.000000
voR1 , 100.000000
voR2 , 100.000000
voR3 , 100.000000
voRi , 0.000000
voRj , 0.000000
voRk , 0.000000
voS0 , 100.000000
voSi , 0.000000
voT0 , 99.750000
voTi , 4.000000
voW0 , 100.000000
voWi , 0.000000
voX0 , 0.000000
voXi , 0.000000
w000 , 0.000000
w002 , 0.000000
w003 , 0.000000
w004 , 0.000000
xBS1 , 0.000000
xBS2 , 0.000000
xBS3 , 0.000000
xCFT , 0.000000
xCTA , 10.000000
xDPE , 0.556179
xHIP , 65.000000
xLPM , 2.000000
xPAr , 3.839000
xPDs , 7.027000
xPNf , 0.850000
xPPT , 65.000000
xPSp , 65.000000
xPWi , 50.000000
xPb1 , 50.000000
xPb2 , 50.000000
xPb3 , 50.000000
xRPE , 0.334000
xUPT , 65.000000
zEAO , 0x05 01 c4 00 00 5a 43 42  78 9d 0e 42 00 8a 0d 42  8c 2d 26 42 00 00 22 42  00 00 00 00 00 00 00 00  
zECm , 0x0b 01 04 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
zENc , 0x03 01 1a 00 79 d8 0c 42  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
zES0 , 0x00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
zETC , 0x04 01 02 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
zETM , 0x1d 01 28 00 c1 ca 21 3e  cd cc 35 42 00 00 00 00  00 00 00 00 00 f0 07 45  64 54 2a 44 00 00 00 00  00 00 00 00 00 00 00 00  00 00 a8 42 00 00 00 00  00 00 00 00 00 00 80 3f  00 00 00 00 00 00 fe c2  00 00 00 00 0d 87 8f 43  00 00 00 00 00 00 80 3f  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 fe c2  00 00 00 00 00 00 00 00  
zEWP , 0x07 01 16 00 0c 02 ab 3e  0e 2d b2 3e 00 00 00 00  3f 35 9e 3e 52 b8 9e 3e  2d b2 9d 3e 1b 2f 9d 3e  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
zEWi , 0x03 01 02 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
zSAa , 200915.000000
zSAc , 194.000000
zSAi , 1039.000000
zSBa , 1577964.000000
zSBc , 193.000000
zSBi , 9912.000000
zSDa , -17649.000000
zSDc , 8.000000
zSEi , 681576.000000
zSEj , 3529.000000
zSEm , 0x39 6a 34 35 78 62 74 7a  77 35 00 00 00 00 00 00  00 00 00 00 00 00 00 00  00 00 00 00 00 00 00 00  
zSEs , 4568.000000
zSEw , 882491.000000
zSLa , 893697.000000
zSLc , 202.000000
zSLi , 2793.000000
zSPa , 2454012.000000
zSPc , 194.000000
zSPe , 0.000000
zSPi , 12705.000000
zSPm , 4697.000000
zSPn , 2705.000000
zSPp , 0xa1 31 00 00 e9 0a 00 00  0f 04 00 00 fc 71 25 00  00 00 00 00 01 a3 0d 00  00 00 00 00 d3 10 03 00  00 00 00 00 c2 00 00 00  ca 00 00 00 c2 00 00 00  b8 26 00 00 ec 13 18 00  00 00 00 00 c1 00 00 00  0f bb ff ff ff ff ff ff  08 00 00 00 d8 11 00 00  3b 77 0d 00 00 00 00 00  c9 0d 00 00 68 66 0a 00  00 00 00 00 59 12 00 00  91 0a 00 00 00 00 00 00  
zSPq , 0x0f 04 00 00 d3 10 03 00  00 00 00 00 c2 00 00 00  d8 11 00 00 3b 77 0d 00  00 00 00 00 c9 0d 00 00  68 66 0a 00 00 00 00 00  00 00 00 00 
zSPr , 0xa1 31 00 00 fc 71 25 00  00 00 00 00 e9 0a 00 00  01 a3 0d 00 00 00 00 00  c2 00 00 00 ca 00 00 00  b8 26 00 00 ec 13 18 00  00 00 00 00 c1 00 00 00  59 12 00 00 91 0a 00 00  0f bb ff ff ff ff ff ff  08 00 00 00 f2 05 00 00  f4 0d 0a 00 00 00 00 00  c3 00 00 00 59 12 00 00  91 0a 00 00 a1 31 00 00  b8 26 00 00 
zSPs , 1522.000000
zSPt , 195.000000
zSPu , 658932.000000
zSQ0 , 4697.000000
zSR0 , 2705.000000
zSS0 , 12705.000000
zST0 , 90.000000
zSU0 , 9912.000000
zSV0 , 18180.000000
zSW0 , 202.000000
zSX0 , 0x5a 04 47 00 00 00 00 00  00 ca 00 00 00 
TIME_END ,0.829045
